id,name,city
2809,Sivagiri,161
2810,Sivagiri,161
2811,Sivagiri,161
2812,Sivagiri,161
2813,Sivagiri,161
2814,Sankarankoil,161
2815,Sankarankoil,161
2816,Sankarankoil,161
2817,Veerakeralamputhur,161
2818,Veerakeralamputhur,161
2819,Tenkasi,161
2820,Tenkasi,161
2821,Tenkasi,161
2822,Tenkasi,161
2823,Tenkasi,161
2824,Tenkasi,161
2825,Tenkasi,161
2826,Tenkasi,161
2827,Tenkasi,161
2828,Shenkottai,161
2829,Shenkottai,161
2830,Shenkottai,161
2831,Shenkottai,161
2832,Shenkottai,161
2833,Shenkottai,161
2834,Alangulam,161
2835,Alangulam,161
2836,Alangulam,161
2837,Tirunelveli,161
2838,Tirunelveli,161
2839,Tirunelveli,161
2840,Tirunelveli,161
2841,Palayamkottai,161
2842,Ambasamudram,161
2843,Ambasamudram,161
2844,Ambasamudram,161
2845,Ambasamudram,161
2846,Ambasamudram,161
2847,Ambasamudram,161
2848,Ambasamudram,161
2849,Ambasamudram,161
2850,Ambasamudram,161
2851,Ambasamudram,161
2852,Ambasamudram,161
2853,Ambasamudram,161
2854,Nanguneri,161
2855,Nanguneri,161
2856,Nanguneri,161
2857,Nanguneri,161
2858,Nanguneri,161
2859,Nanguneri,161
2860,Radhapuram,161
2861,Radhapuram,161
2862,Radhapuram,161
2863,Radhapuram,161
2864,Tiruvannamalai,162
2865,Arani,162
2866,Arani,162
2867,Arani,162
2868,Cheyyar,162
2869,Cheyyar,162
2870,Vandavasi,162
2871,Vandavasi,162
2872,Vandavasi,162
2873,Vandavasi,162
2874,Polur,162
2875,Polur,162
2876,Polur,162
2877,Polur,162
2878,Chengam,162
2879,Chengam,162
2880,Chengam,162
2881,Thandrampet,162
2882,Tiruvannamalai,162
2883,Tiruvannamalai,162
2884,Tiruvannamalai,162
2885,Tiruvannamalai,162
2886,Tonk,145
2887,Malpura,145
2888,Malpura,145
2889,Malpura,145
2890,Peeplu,145
2891,Niwai,145
2892,Niwai,145
2893,Tonk,145
2894,Tonk,145
2895,Todaraisingh,145
2896,Todaraisingh,145
2897,Deoli,145
2898,Deoli,145
2899,Uniara,145
2900,Uniara,145
2901,Udaipur,146
2902,Mavli,146
2903,Mavli,146
2904,Gogunda,146
2905,Kotra,146
2906,Jhadol,146
2907,Girwa,146
2908,Girwa,146
2909,Vallabhnagar,146
2910,Vallabhnagar,146
2911,Vallabhnagar,146
2912,Lasadiya,146
2913,Salumbar,146
2914,Salumbar,146
2915,Sarada,146
2916,Rishabhdeo,146
2917,Kherwara,146
2918,Ujjain,96
2919,Khacharod,96
2920,Khacharod,96
2921,Nagda,96
2922,Nagda,96
2923,Nagda,96
2924,Mahidpur,96
2925,Mahidpur,96
2926,Mahidpur,96
2927,Ghatiya,96
2928,Tarana,96
2929,Tarana,96
2930,Tarana,96
2931,Ujjain,96
2932,Ujjain,96
2933,Badnagar,96
2934,Badnagar,96
2935,Badnagar,96
2936,Vadodara,48
2937,Savli,48
2938,Savli,48
2939,Vadodara,48
2940,Vadodara,48
2941,Vadodara,48
2942,Vadodara,48
2943,Vadodara,48
2944,Vadodara,48
2945,Vadodara,48
2946,Vaghodia,48
2947,Vaghodia,48
2948,Jetpur Pavi,48
2949,Chhota Udaipur,48
2950,Chhota Udaipur,48
2951,Kavant,48
2952,Nasvadi,48
2953,Sankheda,48
2954,Dabhoi,48
2955,Dabhoi,48
2956,Padra,48
2957,Padra,48
2958,Padra,48
2959,Karjan,48
2960,Karjan,48
2961,Sinor,48
2962,Vellore,165
2963,Gudiyatham,165
2964,Gudiyatham,165
2965,Gudiyatham,165
2966,Katpadi,165
2967,Katpadi,165
2968,Katpadi,165
2969,Katpadi,165
2970,Katpadi,165
2971,Katpadi,165
2972,Wallajah,165
2973,Wallajah,165
2974,Wallajah,165
2975,Wallajah,165
2976,Wallajah,165
2977,Wallajah,165
2978,Wallajah,165
2979,Arakonam,165
2980,Arakonam,165
2981,Arakonam,165
2982,Arakonam,165
2983,Arakonam,165
2984,Arakonam,165
2985,Arcot,165
2986,Arcot,165
2987,Arcot,165
2988,Arcot,165
2989,Arcot,165
2990,Vellore,165
2991,Vellore,165
2992,Vellore,165
2993,Vellore,165
2994,Vellore,165
2995,Vellore,165
2996,Vellore,165
2997,Vellore,165
2998,Vellore,165
2999,Vaniyambadi,165
3000,Vaniyambadi,165
3001,Vaniyambadi,165
3002,Ambur,165
3003,Ambur,165
3004,Ambur,165
3005,Tirupathur,165
3006,Tirupathur,165
3007,Tirupathur,165
3008,Tirupathur,165
3009,Visakhapatnam,15
3010,Pedagantyada,15
3011,Pedagantyada,15
3012,Gajuwaka,15
3013,Gajuwaka,15
3014,Paravada,15
3015,Paravada,15
3016,Anakapalle,15
3017,Anakapalle,15
3018,Chodavaram,15
3019,Butchayyapeta,15
3020,Kotauratla,15
3021,Makavarapalem,15
3022,Kasimkota,15
3023,Munagapaka,15
3024,Atchutapuram,15
3025,Yelamanchili,15
3026,Nakkapalle,15
3027,Payakaraopeta,15
3028,S.Rayavaram,15
3029,Rambilli,15
3030,Vizianagaram,16
3031,Nellimarla,16
3032,Pusapatirega,16
3033,Denkada,16
3034,Bhogapuram,16
3035,Visakhapatnam,16
3036,Munchingi Puttu,16
3037,Peda Bayalu,16
3038,Dumbriguda,16
3039,Araku Valley,16
3040,Ananthagiri,16
3041,Hukumpeta,16
3042,Paderu,16
3043,G.Madugula,16
3044,Chintapalle,16
3045,Gudem Kotha Veedhi,16
3046,Koyyuru,16
3047,Nathavaram,16
3048,Golugonda,16
3049,Narsipatnam,16
3050,Rolugunta,16
3051,Ravikamatham,16
3052,Madugula,16
3053,Cheedikada,16
3054,Devarapalle,16
3055,K.Kotapadu,16
3056,Sabbavaram,16
3057,Visakhapatnam,16
3058,Sabbavaram,16
3059,Pendurthi,16
3060,Pendurthi,16
3061,Anandapuram,16
3062,Padmanabham,16
3063,Bheemunipatnam,16
3064,Bheemunipatnam,16
3065,Bheemunipatnam,16
3066,Warangal,174
3067,Cherial,174
3068,Maddur,174
3069,Bachannapet,174
3070,Narmetta,174
3071,Ghanpur (Station),174
3072,Dharmasagar,174
3073,Dharmasagar,174
3074,Hasanparthy,174
3075,Hasanparthy,174
3076,Parkal,174
3077,Mogullapalle,174
3078,Chityal,174
3079,Bhupalpalle,174
3080,Ghanpur (Mulug),174
3081,Venkatapur,174
3082,Eturnagaram,174
3083,Mangapet,174
3084,Tadvai,174
3085,Govindaraopet,174
3086,Mulug,174
3087,Regonda,174
3088,Shayampet,174
3089,Nallabelly,174
3090,Duggondi,174
3091,Atmakur,174
3092,Hanamkonda,174
3093,Hanamkonda,174
3094,Hanamkonda,174
3095,Hanamkonda,174
3096,Hanamkonda,174
3097,Zaffergadh,174
3098,Palakurthi,174
3099,Raghunathpalle,174
3100,Jangaon,174
3101,Jangaon,174
3102,Lingalaghanpur,174
3103,Devaruppula,174
3104,Kodakandla,174
3105,Raiparthy,174
3106,Wardhannapet,174
3107,Sangam,174
3108,Warangal,174
3109,Warangal,174
3110,Warangal,174
3111,Warangal,174
3112,Geesugonda,174
3113,Geesugonda,174
3114,Narsampet,174
3115,Khanapur,174
3116,Kothagudem,174
3117,Gudur,174
3118,Chennaraopet,174
3119,Nekkonda,174
3120,Parvathagiri,174
3121,Thorrur,174
3122,Nellikudur,174
3123,Kesamudram,174
3124,Mahabubabad,174
3125,Narsimhulapet,174
3126,Maripeda,174
3127,Kuravi,174
3128,Dornakal,174
3129,Khammam,174
3130,Khammam,174
3131,Wazeed,174
3132,Venkatapuram,174
3133,Pinapaka,174
3134,Cherla,174
3135,Manuguru,174
3136,Manuguru,174
3137,Aswapuram,174
3138,Dummugudem,174
3139,Bhadrachalam,174
3140,Kunavaram,174
3141,Chintur,174
3142,Vararamachandrapuram,174
3143,Velairpadu,174
3144,Kukunoor,174
3145,Burgampahad,174
3146,Palwancha,174
3147,Palwancha,174
3148,Kothagudem,174
3149,Kothagudem,174
3150,Tekulapalle,174
3151,Yellandu,174
3152,Yellandu,174
3153,Yellandu,174
3154,Gundala,174
3155,Bayyaram,174
3156,Garla,174
3157,Singareni,174
3158,Kamepalle,174
3159,Julurpad,174
3160,Chandrugonda,174
3161,Mulkalapalle,174
3162,Aswaraopeta,174
3163,Dammapeta,174
3164,Sathupalle,174
3165,Sathupalle,174
3166,Penuballi,174
3167,Enkuru,174
3168,Thirumalayapalem,174
3169,Kusumanchi,174
